station,valid, tmpf ,  vsby
NYC,5/3/14 6:51,55.04,10
NYC,5/3/14 7:51,57.02,10
NYC,5/3/14 8:51,60.08,10
NYC,5/3/14 9:51,62.06,10
NYC,5/3/14 10:51,64.04,10
NYC,5/3/14 11:51,66.02,10
NYC,5/3/14 12:51,68,10
NYC,5/3/14 13:51,69.98,10
NYC,5/3/14 14:51,66.02,10
NYC,5/3/14 15:51,66.92,10
NYC,5/3/14 16:51,66.02,10
NYC,5/3/14 17:51,64.94,10
NYC,5/3/14 18:51,64.04,10
NYC,5/3/14 19:51,59,4
NYC,5/3/14 19:56,57.02,1.75
NYC,5/3/14 20:05,57.02,3
NYC,5/3/14 20:51,53.96,10
NYC,5/3/14 21:51,55.94,10
NYC,5/3/14 22:51,57.92,9
NYC,5/3/14 23:51,55.94,10
NYC,5/4/14 0:51,55.04,10
NYC,5/4/14 1:51,55.04,10
NYC,5/4/14 2:51,55.94,10
NYC,5/4/14 3:51,55.94,10
NYC,5/4/14 4:51,55.04,10
NYC,5/4/14 5:51,53.96,10
NYC,5/4/14 6:51,55.04,10
NYC,5/4/14 7:51,57.02,10
NYC,5/4/14 8:51,57.02,10
NYC,5/4/14 9:51,57.02,10
NYC,5/4/14 10:51,59,10
NYC,5/4/14 11:51,60.98,10
NYC,5/4/14 12:51,60.08,10
NYC,5/4/14 13:51,59,10
NYC,5/4/14 14:51,62.06,10
NYC,5/4/14 15:51,62.06,10
NYC,5/4/14 16:51,62.96,10
NYC,5/4/14 17:51,57.92,10
NYC,5/4/14 18:51,60.08,10
NYC,5/4/14 19:51,60.08,10
NYC,5/4/14 20:51,59,10
NYC,5/4/14 21:51,57.92,10
NYC,5/4/14 22:51,57.02,10
NYC,5/4/14 23:51,55.04,10
NYC,5/5/14 0:51,53.96,10
NYC,5/5/14 1:51,53.06,10
NYC,5/5/14 2:51,51.98,10
NYC,5/5/14 3:51,51.08,10
NYC,5/5/14 4:51,50,10
NYC,5/5/14 5:51,50,10
NYC,5/5/14 6:51,50,10
NYC,5/5/14 7:51,51.98,10
NYC,5/5/14 8:51,53.96,10
NYC,5/5/14 9:51,55.04,10
NYC,5/5/14 10:51,59,10
NYC,5/5/14 11:51,60.98,10
NYC,5/5/14 12:51,62.96,10
NYC,5/5/14 13:51,66.02,10
NYC,5/5/14 14:51,68,10
NYC,5/5/14 15:51,69.08,10
NYC,5/5/14 16:51,68,10
NYC,5/5/14 17:51,66.92,10
NYC,5/5/14 18:51,66.02,10
NYC,5/5/14 19:51,64.94,10
NYC,5/5/14 20:51,62.96,10
NYC,5/5/14 21:51,62.06,10
NYC,5/5/14 22:51,59,10
NYC,5/5/14 23:51,57.92,10
NYC,5/6/14 0:51,55.94,10
NYC,5/6/14 1:51,55.04,10
NYC,5/6/14 2:51,53.96,10
NYC,5/6/14 3:51,53.06,10
NYC,5/6/14 4:51,53.06,10
NYC,5/6/14 5:51,51.98,10
NYC,5/6/14 6:51,53.06,10
NYC,5/6/14 7:51,55.04,10
NYC,5/6/14 8:51,57.02,10
NYC,5/6/14 9:51,59,10
NYC,5/6/14 10:51,59,10
NYC,5/6/14 11:51,60.98,10
NYC,5/6/14 12:51,64.04,10
NYC,5/6/14 13:51,69.08,10
NYC,5/6/14 14:51,69.98,10
NYC,5/6/14 15:51,69.08,10
NYC,5/6/14 16:51,69.08,10
NYC,5/6/14 17:51,66.92,10
NYC,5/6/14 18:51,64.94,10
NYC,5/6/14 19:51,64.04,10
NYC,5/6/14 20:51,62.06,10
NYC,5/6/14 21:51,60.98,10
NYC,5/6/14 22:51,59,10
NYC,5/6/14 23:51,57.92,10
NYC,5/7/14 0:51,55.94,10
NYC,5/7/14 1:51,53.96,10
NYC,5/7/14 2:51,53.06,10
NYC,5/7/14 3:51,53.06,10
NYC,5/7/14 4:51,51.98,10
NYC,5/7/14 5:51,50,10
NYC,5/7/14 6:51,53.06,10
NYC,5/7/14 7:51,53.96,10
NYC,5/7/14 8:51,55.94,10
NYC,5/7/14 9:51,59,10
NYC,5/7/14 10:51,60.98,10
NYC,5/7/14 11:51,62.96,10
NYC,5/7/14 12:51,66.92,10
NYC,5/7/14 13:51,66.92,10
NYC,5/7/14 14:51,68,10
NYC,5/7/14 15:51,66.92,10
NYC,5/7/14 16:51,64.94,10
NYC,5/7/14 17:51,60.98,10
NYC,5/7/14 18:51,59,10
NYC,5/7/14 19:51,60.08,10
NYC,5/7/14 20:51,60.08,10
NYC,5/7/14 21:51,60.08,10
NYC,5/7/14 22:51,59,10
NYC,5/7/14 23:51,59,10
NYC,5/8/14 0:51,57.92,10
NYC,5/8/14 1:51,57.92,10
NYC,5/8/14 2:51,53.06,4
NYC,5/8/14 3:40,53.06,2.5
NYC,5/8/14 3:51,53.96,2.5
NYC,5/8/14 4:04,53.06,3
NYC,5/8/14 4:35,53.06,2
NYC,5/8/14 4:49,53.6,1.5
NYC,5/8/14 4:51,53.06,1.5
NYC,5/8/14 5:18,53.06,1.25
NYC,5/8/14 5:38,53.96,2
NYC,5/8/14 5:51,53.96,2.5
NYC,5/8/14 6:06,53.96,1.75
NYC,5/8/14 6:49,53.6,1.25
NYC,5/8/14 6:51,53.96,1.25
NYC,5/8/14 7:29,53.96,2
NYC,5/8/14 7:36,53.96,1.75
NYC,5/8/14 7:51,53.96,1.5
NYC,5/8/14 7:58,53.96,2
NYC,5/8/14 8:49,53.6,3
NYC,5/8/14 8:51,53.06,3
NYC,5/8/14 9:51,53.96,3
NYC,5/8/14 10:51,55.04,5
NYC,5/8/14 11:51,55.94,3
NYC,5/8/14 12:51,55.94,4
NYC,5/8/14 13:09,55.94,2.5
NYC,5/8/14 13:51,55.94,2
NYC,5/8/14 13:59,55.94,1.75
NYC,5/8/14 14:15,55.94,2
NYC,5/8/14 14:47,55.4,2
NYC,5/8/14 14:51,55.94,2
NYC,5/8/14 15:02,57.02,2.5
NYC,5/8/14 15:19,57.02,3
NYC,5/8/14 15:51,57.02,4
NYC,5/8/14 16:51,55.94,5
NYC,5/8/14 17:51,57.02,6
NYC,5/8/14 18:51,55.94,7
NYC,5/8/14 19:51,55.94,7
NYC,5/8/14 20:51,55.04,7
NYC,5/8/14 21:36,55.94,9
NYC,5/8/14 21:51,55.94,8
NYC,5/8/14 22:43,55.94,6
NYC,5/8/14 22:51,55.94,6
NYC,5/8/14 23:34,55.04,2.5
NYC,5/8/14 23:51,55.04,2.5
NYC,5/9/14 0:44,55.04,3
NYC,5/9/14 0:51,55.94,3
NYC,5/9/14 1:51,55.94,4
NYC,5/9/14 2:51,55.94,6
NYC,5/9/14 3:25,55.04,1.75
NYC,5/9/14 3:39,55.04,2
NYC,5/9/14 3:51,55.04,2.5
NYC,5/9/14 4:07,55.94,3
NYC,5/9/14 4:40,55.04,1.75
NYC,5/9/14 4:51,55.04,1.75
NYC,5/9/14 5:51,55.94,1.25
NYC,5/9/14 6:51,55.04,1.75
NYC,5/9/14 7:34,55.94,1
NYC,5/9/14 7:51,55.04,1.25
NYC,5/9/14 8:35,55.94,2
NYC,5/9/14 8:51,55.94,2.5
NYC,5/9/14 9:09,55.94,3
NYC,5/9/14 9:16,55.94,4
NYC,5/9/14 9:51,59,4
NYC,5/9/14 10:51,60.08,4
NYC,5/9/14 11:42,59,2.5
NYC,5/9/14 11:51,59,3
NYC,5/9/14 12:10,59,2
NYC,5/9/14 12:47,60.8,3
NYC,5/9/14 12:51,60.08,2.5
NYC,5/9/14 13:07,60.98,3
NYC,5/9/14 13:51,62.06,3
NYC,5/9/14 14:51,60.08,4
NYC,5/9/14 15:35,60.98,5
NYC,5/9/14 15:51,60.98,5
NYC,5/9/14 16:51,62.06,5
NYC,5/9/14 17:43,62.06,2.5
NYC,5/9/14 17:51,62.06,2.5
NYC,5/9/14 18:49,62.6,3
NYC,5/9/14 18:51,62.06,3
NYC,5/9/14 19:09,62.06,1.75
NYC,5/9/14 19:51,62.06,1.25
NYC,5/9/14 20:02,62.06,3
NYC,5/9/14 20:51,62.06,4
NYC,5/9/14 21:51,62.06,2
NYC,5/9/14 22:12,62.06,3
NYC,5/9/14 22:30,62.06,2.5
NYC,5/9/14 22:51,62.06,2
NYC,5/9/14 23:02,62.96,4
NYC,5/9/14 23:18,62.96,3
NYC,5/9/14 23:29,62.06,2
NYC,5/9/14 23:46,62.6,1.5
NYC,5/9/14 23:51,62.06,1.75
NYC,5/10/14 0:51,60.98,1
NYC,5/10/14 1:00,60.98,0.75
NYC,5/10/14 1:40,60.08,1
NYC,5/10/14 1:51,60.08,1
NYC,5/10/14 1:58,59,0.75
NYC,5/10/14 2:51,57.92,0.75
NYC,5/10/14 3:13,57.02,1
NYC,5/10/14 3:51,57.02,1.25
NYC,5/10/14 4:35,57.92,1.25
NYC,5/10/14 4:51,57.92,1
NYC,5/10/14 5:30,59,3
NYC,5/10/14 5:41,59,2.5
NYC,5/10/14 5:51,60.08,4
NYC,5/10/14 6:11,60.08,2.5
NYC,5/10/14 6:20,60.08,1.75
NYC,5/10/14 6:29,60.08,2
NYC,5/10/14 6:51,60.08,2
NYC,5/10/14 7:06,60.08,3
NYC,5/10/14 7:15,60.08,2
NYC,5/10/14 7:23,60.08,2
NYC,5/10/14 7:41,60.98,3
NYC,5/10/14 7:51,60.98,3
NYC,5/10/14 8:18,62.06,3
NYC,5/10/14 8:51,62.96,4
NYC,5/10/14 9:51,64.94,4
NYC,5/10/14 10:24,68,4
NYC,5/10/14 10:51,69.98,5
NYC,5/10/14 11:51,75.02,7
NYC,5/10/14 12:51,80.06,9
NYC,5/10/14 13:51,82.04,9
NYC,5/10/14 14:51,73.04,4
NYC,5/10/14 15:51,75.92,10
NYC,5/10/14 16:35,69.98,2
NYC,5/10/14 16:44,69.98,7
NYC,5/10/14 16:51,69.08,8
NYC,5/10/14 17:06,66.02,1.75
NYC,5/10/14 17:15,64.94,0.25
NYC,5/10/14 17:23,64.94,3
NYC,5/10/14 17:51,66.92,4
NYC,5/10/14 18:51,69.08,10
NYC,5/10/14 19:51,69.08,10
NYC,5/10/14 20:51,68,10
NYC,5/10/14 21:51,68,10
NYC,5/10/14 22:51,68,10
NYC,5/10/14 23:51,66.02,10
NYC,5/11/14 0:51,64.04,6
NYC,5/11/14 1:51,62.96,10
NYC,5/11/14 2:51,62.96,4
NYC,5/11/14 3:51,62.96,10
NYC,5/11/14 4:51,62.96,10
NYC,5/11/14 5:51,60.98,10
NYC,5/11/14 6:51,60.98,10
NYC,5/11/14 7:51,62.96,10
NYC,5/11/14 8:51,64.94,10
NYC,5/11/14 9:51,68,10
NYC,5/11/14 10:51,71.96,10
NYC,5/11/14 11:51,73.94,10
NYC,5/11/14 12:51,78.08,10
NYC,5/11/14 13:51,78.08,10
NYC,5/11/14 14:51,78.98,10
NYC,5/11/14 15:51,80.96,10
NYC,5/11/14 16:51,80.06,10
NYC,5/11/14 17:51,80.06,10
NYC,5/11/14 18:51,78.98,10
NYC,5/11/14 19:51,77,10
NYC,5/11/14 20:51,73.04,10
NYC,5/11/14 21:51,73.94,10
NYC,5/11/14 22:51,71.06,10
NYC,5/11/14 23:51,71.06,10
NYC,5/12/14 0:51,69.08,10
NYC,5/12/14 1:51,69.08,10
NYC,5/12/14 2:51,68,10
NYC,5/12/14 3:51,66.92,10
NYC,5/12/14 4:51,64.94,10
NYC,5/12/14 5:51,64.94,10
NYC,5/12/14 6:51,66.92,10
NYC,5/12/14 7:51,66.92,10
NYC,5/12/14 8:51,71.96,10
NYC,5/12/14 9:51,73.94,10
NYC,5/12/14 10:51,78.98,10
NYC,5/12/14 11:51,80.96,10
NYC,5/12/14 12:51,84.02,10
NYC,5/12/14 13:51,80.96,10
NYC,5/12/14 14:51,82.04,10
NYC,5/12/14 15:51,78.98,10
NYC,5/12/14 16:51,78.98,10
NYC,5/12/14 17:51,78.08,10
NYC,5/12/14 18:51,78.08,10
NYC,5/12/14 19:51,78.08,10
NYC,5/12/14 20:51,75.92,10
NYC,5/12/14 21:51,75.92,10
NYC,5/12/14 22:51,75.02,10
NYC,5/12/14 23:51,75.02,10
NYC,5/13/14 0:51,73.04,10
NYC,5/13/14 1:51,71.96,10
NYC,5/13/14 2:51,71.06,10
NYC,5/13/14 3:51,69.08,9
NYC,5/13/14 4:51,69.08,8
NYC,5/13/14 5:51,68,5
NYC,5/13/14 6:51,60.98,9
NYC,5/13/14 7:51,60.08,10
NYC,5/13/14 8:51,60.98,10
NYC,5/13/14 9:51,62.06,10
NYC,5/13/14 10:51,64.04,10
NYC,5/13/14 11:51,66.92,10
NYC,5/13/14 12:51,69.08,10
NYC,5/13/14 13:51,71.06,10
NYC,5/13/14 14:51,69.08,10
NYC,5/13/14 15:51,69.08,10
NYC,5/13/14 16:51,69.98,10
NYC,5/13/14 17:51,69.08,10
NYC,5/13/14 18:51,66.02,10
NYC,5/13/14 19:51,60.98,10
NYC,5/13/14 20:51,57.92,10
NYC,5/13/14 21:51,55.94,10
NYC,5/13/14 22:51,55.04,10
NYC,5/13/14 23:51,53.96,10
NYC,5/14/14 0:51,53.06,10
NYC,5/14/14 1:51,53.06,10
NYC,5/14/14 2:51,53.06,10
NYC,5/14/14 3:51,51.98,10
NYC,5/14/14 4:04,51.98,10
NYC,5/14/14 4:51,51.98,10
NYC,5/14/14 5:51,51.98,10
NYC,5/14/14 6:51,51.98,10
NYC,5/14/14 7:51,53.06,10
NYC,5/14/14 8:51,53.96,10
NYC,5/14/14 9:43,57.02,10
NYC,5/14/14 9:51,57.92,10
NYC,5/14/14 10:00,57.92,10
NYC,5/14/14 10:51,60.98,10
NYC,5/14/14 11:51,64.04,10
NYC,5/14/14 12:51,68,10
NYC,5/14/14 13:51,69.98,10
NYC,5/14/14 14:21,69.08,10
NYC,5/14/14 14:51,66.92,10
NYC,5/14/14 15:51,62.96,9
NYC,5/14/14 16:51,64.04,9
NYC,5/14/14 17:51,62.96,9
NYC,5/14/14 18:46,62.6,8
NYC,5/14/14 18:51,62.06,8
NYC,5/14/14 19:49,60.8,5
NYC,5/14/14 19:51,60.98,6
NYC,5/14/14 20:51,60.98,6
NYC,5/14/14 21:51,59,4
NYC,5/14/14 22:31,59,4
NYC,5/14/14 22:51,60.08,5
NYC,5/14/14 23:51,60.08,8
NYC,5/15/14 0:51,60.08,2.5
NYC,5/15/14 1:27,59,4
NYC,5/15/14 1:45,59,2.5
NYC,5/15/14 1:51,59,2
NYC,5/15/14 2:04,57.92,4
NYC,5/15/14 2:25,57.92,2.5
NYC,5/15/14 2:38,57.92,4
NYC,5/15/14 2:51,57.92,4
NYC,5/15/14 3:33,59,2
NYC,5/15/14 3:41,59,2
NYC,5/15/14 3:51,59,2
NYC,5/15/14 4:03,57.92,4
NYC,5/15/14 4:42,59,2.5
NYC,5/15/14 4:51,59,2
NYC,5/15/14 5:05,60.08,1.5
NYC,5/15/14 5:18,60.08,2.5
NYC,5/15/14 5:51,60.98,2
NYC,5/15/14 6:17,60.98,1.75
NYC,5/15/14 6:51,62.06,1
NYC,5/15/14 7:01,62.06,0.75
NYC,5/15/14 7:16,62.06,1.25
NYC,5/15/14 7:51,62.96,1.25
NYC,5/15/14 8:51,64.04,1.75
NYC,5/15/14 9:34,64.04,2
NYC,5/15/14 9:51,64.04,2
NYC,5/15/14 10:42,64.94,3
NYC,5/15/14 10:51,64.94,3
NYC,5/15/14 11:39,64.94,3
NYC,5/15/14 11:51,64.04,2
NYC,5/15/14 11:59,64.94,1.75
NYC,5/15/14 12:16,64.04,3
NYC,5/15/14 12:47,64.4,2.5
NYC,5/15/14 12:51,64.94,2.5
NYC,5/15/14 13:51,64.94,2.5
NYC,5/15/14 14:04,64.94,3
NYC,5/15/14 14:51,66.92,5
NYC,5/15/14 15:04,66.92,6
NYC,5/15/14 15:51,69.08,8
NYC,5/15/14 16:19,69.08,9
NYC,5/15/14 16:51,71.06,9
NYC,5/15/14 17:51,68,8
NYC,5/15/14 18:51,66.02,7
NYC,5/15/14 19:51,64.94,4
NYC,5/15/14 20:51,64.94,6
NYC,5/15/14 21:51,66.02,6
NYC,5/15/14 22:51,66.02,7
NYC,5/15/14 23:51,66.02,7
NYC,5/16/14 0:51,66.02,7
NYC,5/16/14 1:51,64.94,6
NYC,5/16/14 2:51,64.94,5
NYC,5/16/14 3:51,64.94,5
NYC,5/16/14 4:51,64.04,6
NYC,5/16/14 5:51,64.94,6
NYC,5/16/14 6:51,64.94,5
NYC,5/16/14 7:51,66.02,5
NYC,5/16/14 8:51,66.02,6
NYC,5/16/14 9:51,66.92,7
NYC,5/16/14 10:51,66.92,7
NYC,5/16/14 11:51,66.02,6
NYC,5/16/14 12:51,68,5
NYC,5/16/14 13:51,66.92,4
NYC,5/16/14 14:51,66.92,3
NYC,5/16/14 15:20,66.02,2.5
NYC,5/16/14 15:27,66.02,3
NYC,5/16/14 15:51,66.92,4
NYC,5/16/14 16:51,66.92,4
NYC,5/16/14 17:17,66.92,2.5
NYC,5/16/14 17:40,66.92,4
NYC,5/16/14 17:51,66.92,4
NYC,5/16/14 18:27,66.92,2.5
NYC,5/16/14 18:35,66.02,4
NYC,5/16/14 18:51,66.02,4
NYC,5/16/14 19:51,62.96,4
NYC,5/16/14 20:10,62.96,2
NYC,5/16/14 20:51,64.04,2.5
NYC,5/16/14 21:03,64.04,0.75
NYC,5/16/14 21:15,64.94,2
NYC,5/16/14 21:24,64.94,6
NYC,5/16/14 21:51,64.04,4
NYC,5/16/14 22:01,64.04,1.75
NYC,5/16/14 22:15,62.96,0.75
NYC,5/16/14 22:51,64.04,1
NYC,5/16/14 22:57,62.96,3
NYC,5/16/14 23:51,59,10
NYC,5/17/14 0:31,59,10
NYC,5/17/14 0:51,59,10
NYC,5/17/14 1:51,57.92,10
NYC,5/17/14 2:51,57.02,10
NYC,5/17/14 3:51,55.94,10
NYC,5/17/14 4:51,55.04,10
NYC,5/17/14 5:51,53.96,10
NYC,5/17/14 6:51,53.06,10
NYC,5/17/14 7:51,55.04,10
NYC,5/17/14 8:51,57.02,10
NYC,5/17/14 9:51,59,10
NYC,5/17/14 10:51,62.06,10
NYC,5/17/14 11:51,66.02,10
NYC,5/17/14 12:51,66.92,10
NYC,5/17/14 13:51,68,10
NYC,5/17/14 14:51,68,10
NYC,5/17/14 15:51,66.02,10
NYC,5/17/14 16:51,69.08,10
NYC,5/17/14 17:51,68,10
NYC,5/17/14 18:51,66.02,10
NYC,5/17/14 19:51,64.04,10
NYC,5/17/14 20:51,62.96,10
NYC,5/17/14 21:51,62.96,10
NYC,5/17/14 22:51,62.06,10
NYC,5/17/14 23:51,60.98,10
NYC,5/18/14 0:51,59,10
NYC,5/18/14 1:51,57.02,10
NYC,5/18/14 2:51,55.94,10
NYC,5/18/14 3:51,53.96,10
NYC,5/18/14 4:51,51.98,10
NYC,5/18/14 5:51,53.06,10
NYC,5/18/14 6:51,53.96,10
NYC,5/18/14 7:51,55.04,10
NYC,5/18/14 8:51,55.94,10
NYC,5/18/14 9:51,59,10
NYC,5/18/14 10:51,60.98,10
NYC,5/18/14 11:51,64.04,10
NYC,5/18/14 12:51,64.04,10
NYC,5/18/14 13:51,64.94,10
NYC,5/18/14 14:51,64.94,10
NYC,5/18/14 15:51,62.96,10
NYC,5/18/14 16:51,64.04,10
NYC,5/18/14 17:51,64.04,10
NYC,5/18/14 18:51,62.96,10
NYC,5/18/14 19:51,62.06,10
NYC,5/18/14 20:51,60.98,10
NYC,5/18/14 21:51,59,10
NYC,5/18/14 22:51,57.92,10
NYC,5/18/14 23:51,57.02,10
NYC,5/19/14 0:51,55.04,10
NYC,5/19/14 1:51,53.96,10
NYC,5/19/14 2:51,53.06,10
NYC,5/19/14 3:51,50,10
NYC,5/19/14 4:51,51.08,10
NYC,5/19/14 5:51,50,10
NYC,5/19/14 6:51,51.08,10
NYC,5/19/14 7:51,53.06,10
NYC,5/19/14 8:51,57.02,10
NYC,5/19/14 9:51,60.08,10
NYC,5/19/14 10:51,62.96,10
NYC,5/19/14 11:51,66.02,10
NYC,5/19/14 12:51,68,10
NYC,5/19/14 13:51,69.98,10
NYC,5/19/14 14:51,69.98,10
NYC,5/19/14 15:51,69.98,10
NYC,5/19/14 16:51,69.08,10
NYC,5/19/14 17:51,69.98,10
NYC,5/19/14 18:51,66.92,10
NYC,5/19/14 19:51,66.02,10
NYC,5/19/14 20:51,64.94,10
NYC,5/19/14 21:51,62.96,10
NYC,5/19/14 22:51,60.98,10
NYC,5/19/14 23:51,59,10
NYC,5/20/14 0:51,59,10
NYC,5/20/14 1:51,57.02,10
NYC,5/20/14 2:51,57.02,10
NYC,5/20/14 3:51,57.02,10
NYC,5/20/14 4:51,55.94,10
NYC,5/20/14 5:51,55.04,10
NYC,5/20/14 6:51,55.04,10
NYC,5/20/14 7:51,59,10
NYC,5/20/14 8:51,62.96,10
NYC,5/20/14 9:51,66.92,10
NYC,5/20/14 10:51,71.06,10
NYC,5/20/14 11:51,73.94,10
NYC,5/20/14 12:51,75.92,10
NYC,5/20/14 13:51,75.92,10
NYC,5/20/14 14:51,77,10
NYC,5/20/14 15:51,78.08,10
NYC,5/20/14 16:51,78.08,10
NYC,5/20/14 17:51,77,10
NYC,5/20/14 18:51,75.02,10
NYC,5/20/14 19:51,75.02,10
NYC,5/20/14 20:51,73.04,10
NYC,5/20/14 21:51,71.96,10
NYC,5/20/14 22:51,71.06,10
NYC,5/20/14 23:51,69.98,10
NYC,5/21/14 0:51,68,10
NYC,5/21/14 1:51,68,10
NYC,5/21/14 2:51,66.92,10
NYC,5/21/14 3:51,66.92,10
NYC,5/21/14 4:51,64.94,10
NYC,5/21/14 5:51,64.04,10
NYC,5/21/14 6:51,64.04,10
NYC,5/21/14 7:51,66.02,10
NYC,5/21/14 8:51,68,10
NYC,5/21/14 9:51,69.98,10
NYC,5/21/14 10:51,71.06,10
NYC,5/21/14 11:51,71.06,10
NYC,5/21/14 12:51,71.06,10
NYC,5/21/14 13:51,71.96,10
NYC,5/21/14 14:51,73.04,10
NYC,5/21/14 15:51,73.04,10
NYC,5/21/14 16:51,73.04,10
NYC,5/21/14 17:51,71.06,10
NYC,5/21/14 18:51,71.06,10
NYC,5/21/14 19:51,69.08,10
NYC,5/21/14 20:51,68,10
NYC,5/21/14 21:51,66.02,10
NYC,5/21/14 22:51,64.94,10
NYC,5/21/14 23:51,66.02,9
NYC,5/22/14 0:51,66.02,10
NYC,5/22/14 1:51,66.02,9
NYC,5/22/14 2:51,66.02,9
NYC,5/22/14 3:32,62.96,1.75
NYC,5/22/14 3:43,62.06,3
NYC,5/22/14 3:51,62.06,1.5
NYC,5/22/14 4:51,62.06,1.25
NYC,5/22/14 5:51,62.06,1.5
NYC,5/22/14 6:15,62.06,1
NYC,5/22/14 6:51,62.06,0.75
NYC,5/22/14 7:01,60.98,1.25
NYC,5/22/14 7:51,60.98,2
NYC,5/22/14 8:37,60.08,2
NYC,5/22/14 8:51,60.08,1.75
NYC,5/22/14 9:43,60.08,3
NYC,5/22/14 10:17,60.98,2.5
NYC,5/22/14 10:30,60.98,3
NYC,5/22/14 10:44,60.98,3
NYC,5/22/14 10:51,60.98,3
NYC,5/22/14 11:51,60.98,4
NYC,5/22/14 12:51,60.98,5
NYC,5/22/14 13:39,60.08,4
NYC,5/22/14 13:51,60.08,4
NYC,5/22/14 14:27,60.98,3
NYC,5/22/14 14:51,60.98,5
NYC,5/22/14 15:51,60.98,4
NYC,5/22/14 16:51,62.06,4
NYC,5/22/14 17:44,62.96,4
NYC,5/22/14 17:51,62.96,4
NYC,5/22/14 18:07,60.98,2
NYC,5/22/14 18:42,60.98,1.75
NYC,5/22/14 18:51,60.98,2.5
NYC,5/22/14 19:12,60.98,3
NYC,5/22/14 19:32,60.98,3
NYC,5/22/14 19:51,60.08,4
NYC,5/22/14 20:51,60.08,5
NYC,5/22/14 21:14,60.08,4
NYC,5/22/14 21:47,60.8,3
NYC,5/22/14 21:51,60.08,3
NYC,5/22/14 22:12,60.08,2.5
NYC,5/22/14 22:22,60.08,2.5
NYC,5/22/14 22:34,60.08,3
NYC,5/22/14 22:47,60.8,2.5
NYC,5/22/14 22:51,60.08,2.5
NYC,5/22/14 23:12,60.08,2.5
NYC,5/22/14 23:23,59,1.75
NYC,5/22/14 23:41,60.08,2
NYC,5/22/14 23:51,60.08,2.5
NYC,5/23/14 0:51,60.08,2
NYC,5/23/14 0:59,60.08,2
NYC,5/23/14 1:41,60.08,3
NYC,5/23/14 1:51,60.08,3
NYC,5/23/14 2:41,59,2.5
NYC,5/23/14 2:51,59,3
NYC,5/23/14 2:58,59,2.5
NYC,5/23/14 3:51,59,2.5
NYC,5/23/14 4:02,59,2.5
NYC,5/23/14 4:09,59,3
NYC,5/23/14 4:41,59,4
NYC,5/23/14 4:51,59,4
NYC,5/23/14 5:51,59,6
NYC,5/23/14 6:38,60.08,4
NYC,5/23/14 6:51,60.08,4
NYC,5/23/14 7:51,60.08,4
NYC,5/23/14 8:51,62.06,5
NYC,5/23/14 9:17,62.06,5
NYC,5/23/14 9:51,62.96,5
NYC,5/23/14 10:18,62.96,5
NYC,5/23/14 10:51,62.96,5
NYC,5/23/14 11:51,66.92,6
NYC,5/23/14 12:30,68,9
NYC,5/23/14 12:51,68,9
NYC,5/23/14 13:06,69.08,9
NYC,5/23/14 13:17,71.06,10
NYC,5/23/14 13:51,66.92,9
NYC,5/23/14 14:51,66.92,10
NYC,5/23/14 15:51,66.92,10
NYC,5/23/14 16:51,64.04,3
NYC,5/23/14 17:00,62.96,2.5
NYC,5/23/14 17:49,62.6,3
NYC,5/23/14 17:51,62.96,3
NYC,5/23/14 18:34,64.04,6
NYC,5/23/14 18:42,62.96,7
NYC,5/23/14 18:51,62.06,9
NYC,5/23/14 19:51,60.08,7
NYC,5/23/14 20:00,57.02,3
NYC,5/23/14 20:18,57.02,4
NYC,5/23/14 20:51,57.02,3
NYC,5/23/14 21:18,57.02,2
NYC,5/23/14 21:25,57.02,1.5
NYC,5/23/14 21:37,57.02,2
NYC,5/23/14 21:48,57.2,0.75
NYC,5/23/14 21:51,57.02,0.5
NYC,5/23/14 22:01,55.94,2.5
NYC,5/23/14 22:08,57.02,6
NYC,5/23/14 22:51,55.94,4
NYC,5/23/14 23:04,55.94,2.5
NYC,5/23/14 23:16,57.02,4
NYC,5/23/14 23:42,57.02,1.75
NYC,5/23/14 23:51,57.02,1.25
NYC,5/23/14 23:57,57.02,3
NYC,5/24/14 0:24,57.02,3
NYC,5/24/14 0:51,57.02,5
NYC,5/24/14 1:03,57.02,1.75
NYC,5/24/14 1:12,57.02,2.5
NYC,5/24/14 1:19,57.02,6
NYC,5/24/14 1:51,57.02,10
NYC,5/24/14 2:36,57.02,10
NYC,5/24/14 2:51,57.02,10
NYC,5/24/14 3:51,57.02,10
NYC,5/24/14 4:51,57.02,10
NYC,5/24/14 5:42,57.02,10
NYC,5/24/14 5:51,57.02,10
NYC,5/24/14 6:39,57.02,10
NYC,5/24/14 6:51,57.02,10
NYC,5/24/14 7:51,57.92,6
NYC,5/24/14 8:51,59,10
NYC,5/24/14 9:05,59,10
NYC,5/24/14 9:45,59,10
NYC,5/24/14 9:51,60.08,10
NYC,5/24/14 10:51,64.04,10
NYC,5/24/14 11:05,64.04,10
NYC,5/24/14 11:47,66.2,10
NYC,5/24/14 11:51,64.94,10
NYC,5/24/14 12:51,69.08,10
NYC,5/24/14 13:51,69.08,10
NYC,5/24/14 14:51,69.08,10
NYC,5/24/14 15:51,66.02,10
NYC,5/24/14 16:37,62.06,1.5
NYC,5/24/14 16:51,60.08,3
NYC,5/24/14 17:08,60.08,1.75
NYC,5/24/14 17:14,60.08,0.75
NYC,5/24/14 17:27,60.08,1
NYC,5/24/14 17:42,60.08,3
NYC,5/24/14 17:51,60.08,3
